,Symbol,Name
1190,396300,세아메카닉스
1191,001430,세아베스틸지주
1192,306200,세아제강
1193,003030,세아제강지주
1194,019440,세아특수강
1195,058650,세아홀딩스
1196,013000,세우글로벌
1197,100700,세운메디칼
1198,024830,세원물산
1199,091090,세원이앤씨
1200,021820,세원정공
1201,067830,세이브존I&C
1202,258830,세종메디칼
1203,036630,세종텔레콤
1204,039310,세중
1205,075580,세진중공업
1206,067770,세진티에스
1207,053450,세코닉스
1208,222810,세토피아
1209,252500,세화피앤씨
1210,321370,센서뷰
1211,347000,센코
1212,331920,셀레믹스
1213,049180,셀루메드
1214,299660,셀리드
1215,268600,셀리버리
1216,108860,셀바스AI
1217,208370,셀바스헬스케어
1218,318160,셀바이오휴먼텍
1219,068270,셀트리온
1220,068760,셀트리온제약
1221,068940,셀피글로벌
1222,060230,소니드
1223,290690,소룩스
1224,950200,소마젠
1225,032680,소프트센
1226,032685,소프트센우
1227,258790,소프트캠프
1228,066910,손오공
1229,336370,솔루스첨단소재
1230,33637K,솔루스첨단소재1우
1231,33637L,솔루스첨단소재2우B
1232,248070,솔루엠
1233,035610,솔본
1234,357780,솔브레인
1235,036830,솔브레인홀딩스
1236,304100,솔트룩스
1237,328380,솔트웨어
1238,004430,송원산업
1239,086980,쇼박스
1240,050960,수산아이앤티
1241,126720,수산인더스트리
1242,017550,수산중공업
1243,084180,수성웹툰
1244,253840,수젠텍
1245,185190,수프로
1246,298830,슈어소프트테크
1247,236200,슈프리마
1248,094840,슈프리마에이치큐
1249,192440,슈피겐코리아
1250,424960,스마트레이더시스템
1251,099440,스맥
1252,053210,스카이라이프
1253,276040,스코넥
1254,159910,스킨앤스킨
1255,204210,스타에스엠리츠
1256,060240,스타코링크
1257,115570,스타플렉스
1258,330730,스톤브릿지벤처스
1259,352090,스톰테크
1260,253450,스튜디오드래곤
1261,408900,스튜디오미르
1262,204630,스튜디오산타클로스
1263,415380,스튜디오삼익
1264,026890,스틱인베스트먼트
1265,013810,스페코
1266,203690,스피어파워
1267,049830,승일
1268,020710,시공테크
1269,033170,시그네틱스
1270,048870,시너지이노베이션
1271,025320,시노펙스
1272,134790,시디즈
1273,269620,시스웍
1274,429270,시지트로닉스
1275,418250,시큐레터
1276,131090,시큐브
1277,232830,시큐센
1278,462870,시프트업
1279,016590,신대양제지
1280,290520,신도기연
1281,029530,신도리코
1282,004970,신라교역
1283,001000,신라섬유
1284,025870,신라에스지
1285,215600,신라젠
1286,065350,신성델타테크
1287,416180,신성에스티
1288,011930,신성이엔지
1289,005390,신성통상
1290,004170,신세계
1291,035510,신세계 I&C
1292,034300,신세계건설
1293,031430,신세계인터내셔날
1294,031440,신세계푸드
1295,006880,신송홀딩스
1296,162300,신스틸
1297,290560,신시웨이
1298,002800,신신제약
1299,472220,신영스팩10호
1300,430220,신영스팩8호
1301,445970,신영스팩9호
1302,005800,신영와코루
1303,001720,신영증권
1304,009270,신원
1305,017000,신원종합개발
1306,002700,신일전자
1307,012790,신일제약
1308,138070,신진에스엠
1309,226330,신테카바이오
1310,002870,신풍
1311,019170,신풍제약
1312,019175,신풍제약우
1313,481850,신한글로벌액티브리츠
1314,404990,신한서부티엔디리츠
1315,293940,신한알파리츠
1316,418210,신한제10호스팩
1317,452980,신한제11호스팩
1318,474660,신한제12호스팩
1319,474930,신한제13호스팩
1320,055550,신한지주
1321,056700,신화인터텍
1322,187270,신화콘텍
1323,004080,신흥
1324,243840,신흥에스이씨
1325,257720,실리콘투
1326,222800,심텍
1327,036710,심텍홀딩스
1328,160980,싸이맥스
1329,356890,싸이버원
1330,217330,싸이토젠
1331,102280,쌍방울
1332,010280,쌍용정보통신
1333,004770,써니전자
1334,217320,썬테크
1335,208640,썸에이지
1336,222420,쎄노텍
1337,037760,쎄니트
1338,099320,쎄트렉아이
1339,049960,쎌바이오텍
1340,088280,쏘닉스
1341,403550,쏘카
1342,050890,쏠리드
1343,109670,씨싸이트
1344,066790,씨씨에스
1345,222080,씨아이에스
1346,004920,씨아이테크
1347,236030,씨알푸드
1348,103660,씨앗
1349,352480,씨앤씨인터내셔널
1350,245450,씨앤에스링크
1351,264660,씨앤지하이테크
1352,352700,씨앤투스
1353,458870,씨어스테크놀로지
1354,297090,씨에스베어링
1355,112610,씨에스윈드
1356,900120,씨엑스아이
1357,359090,씨엔알리서치
1358,286000,씨엔티드림
1359,115530,씨엔플러스
1360,115480,씨유메디칼
1361,340810,씨유박스
1362,376290,씨유테크
1363,189330,씨이랩
1364,096530,씨젠
1365,101240,씨큐브
1366,060590,씨티씨바이오
1367,308170,씨티알모빌리티
1368,260930,씨티케이
1369,052300,씨티프라퍼티
1370,413630,씨피시스템
1371,013990,아가방컴퍼니
1372,123860,아나패스
1373,025980,아난티
1374,008700,아남전자
1375,125210,아모그린텍
1376,002790,아모레G
1377,00279K,아모레G3우(전환)
1378,002795,아모레G우
1379,090430,아모레퍼시픽
1380,090435,아모레퍼시픽우
1381,357580,아모센스
1382,052710,아모텍
1383,074430,아미노로직스
1384,092040,아미코젠
1385,083930,아바코
1386,149950,아바텍
1387,036010,아비코전자
1388,002030,아세아
1389,183190,아세아시멘트
1390,002310,아세아제지
1391,050860,아세아텍
1392,012170,아센디오
1393,136410,아셈스
1394,246720,아스타
1395,067390,아스트
1396,159010,아스플로
1397,127710,아시아경제
1398,267850,아시아나IDT
1399,020560,아시아나항공
1400,154030,아시아종묘
1401,227610,아우딘퓨쳐스
1402,143160,아이디스
1403,054800,아이디스홀딩스
1404,332370,아이디피
1405,122900,아이마켓코리아
1406,339950,아이비김영
1407,469750,아이비젼웍스
1408,460470,아이빔테크놀로지
1409,099190,아이센스
1410,461300,아이스크림미디어
1411,289010,아이스크림에듀
1412,214430,아이쓰리시스템
1413,040910,아이씨디
1414,368600,아이씨에이치
1415,456010,아이씨티케이
1416,052860,아이앤씨
1417,464500,아이언디바이스
1418,010780,아이에스동서
1419,038880,아이에이
1420,307180,아이엘사이언스
1421,101390,아이엠
1422,461030,아이엠비디엑스
1423,456570,아이엠지티
1424,451220,아이엠티
1425,447690,아이오바이오
1426,090150,아이윈
1427,123010,아이윈플러스
1428,031310,아이즈비전
1429,185490,아이진
1430,059100,아이컴포넌트
1431,149010,아이케이세미콘
1432,262840,아이퀘스트
1433,175250,아이큐어
1434,052460,아이크래프트
1435,119830,아이텍
1436,052770,아이톡시
1437,124500,아이티센
1438,372800,아이티아이즈
1439,084850,아이티엠반도체
1440,114840,아이패밀리에스씨
1441,027360,아주IB투자
1442,139990,아주스틸
1443,032080,아즈텍WB
1444,013310,아진산업
1445,059120,아진엑스텍
1446,158430,아톤
1447,321820,아티스트유나이티드
1448,149300,아퓨어스
1449,102950,아하
1450,001540,안국약품
1451,053800,안랩
1452,251280,안지오랩
1453,065660,안트로젠
1454,297570,알로이스
1455,001780,알루코
1456,260660,알리코제약
1457,354320,알멕
1458,361570,알비더블유
1459,131370,알서포트
1460,140670,알에스오토메이션
1461,096610,알에프세미
1462,061040,알에프텍
1463,148250,알엔투테크놀로지
1464,347860,알체라
1465,196170,알테오젠
1466,123750,알톤
1467,085810,알티캐스트
1468,043100,알파녹스
1469,117670,알파홀딩스
1470,314140,알피바이오
1471,291650,압타머사이언스
1472,293780,압타바이오
1473,018250,애경산업
1474,161000,애경케미칼
1475,390110,애니메디솔루션
1476,196300,애니젠
1477,310200,애니플러스
1478,299910,애닉
1479,179530,애드바이오텍
1480,900100,애머릿지
1481,205500,액션스퀘어
1482,052790,액토즈소프트
1483,290740,액트로
1484,238090,앤디포스
1485,092600,앤씨앤
1486,129890,앱코
1487,174900,앱클론
1488,255440,야스
1489,030960,양지사
1490,102120,어보브반도체
1491,263540,어스앤에어로스페이스
1492,238120,얼라인드
1493,224810,엄지하우스
1494,019990,에너토크
1495,011090,에넥스
1496,270660,에브리봇
1497,038680,에스넷
1498,137310,에스디바이오센서
1499,217480,에스디생명공학
1500,121890,에스디시스템
1501,304360,에스바이오메딕스
1502,389500,에스비비테크
1503,042110,에스씨디
1504,298060,에스씨엠생명과학
1505,065420,에스아이리소스
1506,270210,에스알바이오텍
1507,103230,에스앤더블류
1508,260970,에스앤디
1509,101490,에스앤에스텍
1510,095910,에스에너지
1511,275630,에스에스알
1512,031330,에스에이엠티
1513,060540,에스에이티
1514,351320,에스에이티이엔지
1515,056190,에스에프에이
1516,080000,에스엔유
1517,005850,에스엘
1518,214310,에스엘에너지
1519,246250,에스엘에스바이오
1520,258540,에스엘테라퓨틱스
1521,041510,에스엠
1522,010580,에스엠벡셀
1523,007820,에스엠코어
1524,464080,에스오에스랩
1525,109610,에스와이
1526,365330,에스와이스틸텍
1527,012750,에스원
1528,031860,에스유홀딩스
1529,306040,에스제이그룹
1530,217910,에스제이켐
1531,457940,에스케이증권제10호스팩
1532,472230,에스케이증권제11호스팩
1533,473000,에스케이증권제12호스팩
1534,473950,에스케이증권제13호스팩
1535,435870,에스케이증권제8호스팩
1536,455910,에스케이증권제9호스팩
1537,096630,에스코넥
1538,069510,에스텍
1539,234300,에스트래픽
1540,039440,에스티아이
1541,098660,에스티오
1542,052020,에스티큐브
1543,237690,에스티팜
1544,050760,에스폴리텍
1545,288620,에스퓨얼셀
1546,443670,에스피소프트
1547,317830,에스피시스템스
1548,058610,에스피지
1549,043340,에쎈테크
1550,023960,에쓰씨엔지니어링
1551,298690,에어부산
1552,054630,에이디칩스
1553,200710,에이디테크놀로지
1554,096690,에이루트
1555,140910,에이리츠
1556,078520,에이블씨엔씨
1557,298380,에이비엘바이오
1558,203400,에이비온
1559,195990,에이비프로바이오
1560,003800,에이스침대
1561,088800,에이스테크
1562,241840,에이스토리
1563,311960,에이아이더뉴트리진
1564,453860,에이에스텍
1565,312610,에이에프더블류
1566,015260,에이엔피
1567,172670,에이엘티
1568,234070,에이원알폼
1569,445090,에이직랜드
1570,295310,에이치브이엠
1571,072990,에이치시티
1572,044990,에이치엔에스하이텍
1573,239610,에이치엘사이언스
1574,462020,에이치엠씨제6호스팩
1575,477340,에이치엠씨제7호스팩
1576,148930,에이치와이티씨
1577,044780,에이치케이
1578,357230,에이치피오
1579,355690,에이텀
1580,071670,에이테크솔루션
1581,045660,에이텍
1582,224110,에이텍모빌리티
1583,021080,에이티넘인베스트
1584,200470,에이팩트
1585,207490,에이펙스인텍
1586,262260,에이프로
1587,007460,에이프로젠
1588,003060,에이프로젠바이오로직스
1589,397030,에이프릴바이오
1590,244920,에이플러스에셋
1591,278470,에이피알
1592,230240,에치에프알
1593,230360,에코마케팅
1594,038870,에코바이오
1595,097780,에코볼트
1596,448280,에코아이
1597,101360,에코앤드림
1598,128540,에코캡
1599,086520,에코프로
1600,450080,에코프로머티
1601,247540,에코프로비엠
1602,383310,에코프로에이치엔
1603,038110,에코플라스틱
1604,073540,에프알텍
1605,064850,에프앤가이드
1606,036810,에프에스티
1607,173940,에프엔씨엔터
1608,083500,에프엔에스테크
1609,446440,에피바이오텍
1610,054940,엑사이엔씨
1611,950130,엑세스바이오
1612,373110,엑셀세라퓨틱스
1613,205100,엑셈
1614,356680,엑스게이트
1615,070300,엑스큐어
1616,317770,엑스페릭스
1617,373200,엑스플러스
1618,069920,엑시온그룹
1619,092870,엑시콘
1620,317870,엔바이오니아
1621,067570,엔브이에이치코리아
1622,236810,엔비티
1623,140610,엔솔바이오사이언스
1624,333620,엔시스
1625,101400,엔시트론
1626,036570,엔씨소프트
1627,238170,엔에스엠
1628,078860,엔에스이엔엠
1629,224760,엔에스컴퍼니
1630,422040,엔에이치스팩23호
1631,437780,엔에이치스팩24호
1632,438580,엔에이치스팩25호
1633,439410,엔에이치스팩26호
1634,440820,엔에이치스팩27호
1635,451700,엔에이치스팩29호
1636,466910,엔에이치스팩30호
1637,481890,엔에이치스팩31호
1638,265740,엔에프씨
1639,354200,엔젠바이오
1640,455900,엔젤로보틱스
1641,419080,엔젯
1642,093510,엔지브이아이
1643,208860,엔지스테크널러지
1644,183490,엔지켐생명과학
1645,085310,엔케이
1646,182400,엔케이맥스
1647,348370,엔켐
1648,069410,엔텔스
1649,227950,엔투텍
1650,291230,엔피
1651,198080,엔피디
1652,048830,엔피케이
1653,096870,엘디티
1654,276240,엘리비젼
1655,900140,엘브이엠씨홀딩스
1656,290650,엘앤씨바이오
1657,066970,엘앤에프
1658,156100,엘앤케이바이오
1659,311060,엘에이티
1660,073110,엘엠에스
1661,083310,엘오티베큠
1662,037950,엘컴텍
1663,170920,엘티씨
1664,058630,엠게임
1665,058970,엠로
1666,019590,엠벤처투자
1667,169330,엠브레인
1668,097520,엠씨넥스
1669,373170,엠아이큐브솔루션
1670,179290,엠아이텍
1671,009780,엠에스씨
1672,123040,엠에스오토텍
1673,323230,엠에프엠코리아
1674,032790,엠젠솔루션
1675,033160,엠케이전자
1676,347890,엠투아이
1677,033310,엠투엔
1678,259630,엠플러스
1679,105550,엣지파운드리
1680,060850,영림원소프트랩
1681,014440,영보화학
1682,143540,영우디에스피
1683,111770,영원무역
1684,009970,영원무역홀딩스
1685,003520,영진약품
1686,000670,영풍
1687,036560,영풍정밀
1688,006740,영풍제지
1689,012280,영화금속
1690,265560,영화테크
1691,012160,영흥
1692,036000,예림당
1693,250930,예선테크
1694,053280,예스24
1695,015360,예스코홀딩스
1696,122640,예스티
1697,900300,오가닉티코스메틱
1698,212310,오건에코텍
1699,045060,오공
1700,080520,오디텍
1701,007310,오뚜기
1702,039830,오로라
1703,322310,오로스테크놀로지
1704,046120,오르비텍
1705,014940,오리엔탈정공
1706,002630,오리엔트바이오
1707,065500,오리엔트정공
1708,271560,오리온
1709,001800,오리온홀딩스
1710,010470,오리콤
1711,417860,오브젠
1712,352910,오비고
1713,053980,오상자이엘
1714,036220,오상헬스케어
1715,052420,오성첨단소재
1716,039200,오스코텍
1717,226400,오스테오닉
1718,031510,오스템
1719,368970,오에스피
1720,138080,오이솔루션
1721,080580,오킨스전자
1722,067170,오텍
1723,353590,오토앤
1724,173130,오파스넷
1725,440320,오픈놀
1726,049480,오픈베이스
1727,394280,오픈엣지테크놀로지
1728,309930,오하임앤컴퍼니
1729,244460,올리패스
1730,226950,올릭스
1731,057540,옴니시스템
1732,131030,옵투스제약
1733,082210,옵트론텍
1734,109080,옵티시스
1735,380540,옵티코어
1736,153710,옵티팜
1737,432430,와이랩
1738,338840,와이바이오로직스
1739,122990,와이솔
1740,232140,와이씨
1741,112290,와이씨켐
1742,065530,와이어블
1743,067900,와이엔텍
1744,007530,와이엠
1745,155650,와이엠씨
1746,273640,와이엠텍
1747,251370,와이엠티
1748,066430,와이오엠
1749,273060,와이즈버즈
1750,019210,와이지-원
1751,122870,와이지엔터테인먼트
1752,011690,와이투솔루션
1753,332570,와이팜
1754,079000,와토스코리아
1755,403490,우듬지팜
1756,316140,우리금융지주
1757,032820,우리기술
1758,041190,우리기술투자
1759,115440,우리넷
1760,046970,우리로
1761,082850,우리바이오
1762,215360,우리산업
1763,072470,우리산업홀딩스
1764,073560,우리손에프앤지
1765,037400,우리엔터프라이즈
1766,153490,우리이앤엘
1767,101170,우림피티에스
1768,006980,우성
1769,066590,우수AMS
1770,017370,우신시스템
1771,103840,우양
1772,046940,우원개발
1773,215380,우정바이오
1774,065680,우주일렉트로
1775,105840,우진
1776,018620,우진비앤지
1777,010400,우진아이엔에스
1778,457550,우진엔텍
1779,049800,우진플라임
1780,016880,웅진
1781,095720,웅진씽크빅
1782,396470,워트
1783,005820,원림
1784,307280,원바이오젠
1785,032940,원익
1786,240810,원익IPS
1787,074600,원익QnC
1788,104830,원익머트리얼즈
1789,014190,원익큐브
1790,217820,원익피앤이
1791,030530,원익홀딩스
1792,012620,원일특강
1793,382840,원준
1794,336570,원텍
1795,376980,원티드랩
1796,122830,원포유
1797,008370,원풍
1798,008290,원풍물산
1799,101160,월덱스
1800,336060,웨이버스
1801,095270,웨이브일렉트로
1802,010600,웰바이오텍
1803,065950,웰크론
1804,076080,웰크론한텍
1805,043590,웰킵스하이텍
1806,196700,웹스
1807,069080,웹젠
1808,053580,웹케시
1809,071460,위니아
1810,377460,위니아에이드
1811,044340,위닉스
1812,330350,위더스제약
1813,348350,위드텍
1814,112040,위메이드
1815,101730,위메이드맥스
1816,123420,위메이드플레이
1817,065370,위세아이텍
1818,140660,위월드
1819,038620,위즈코프
1820,299900,위지윅스튜디오
1821,036090,위지트
1822,136540,윈스
1823,097800,윈팩
1824,192390,윈하이텍
1825,008600,윌비스
1826,335870,윙스풋
1827,900340,윙입푸드
1828,033270,유나이티드제약
1829,014830,유니드
1830,446070,유니드비티플러스
1831,036200,유니셈
1832,018000,유니슨
1833,000910,유니온
1834,047400,유니온머티리얼
1835,203450,유니온커뮤니티
1836,011330,유니켐
1837,077500,유니퀘스트
1838,011320,유니크
1839,086390,유니테스트
1840,241690,유니테크노
1841,142210,유니트론텍
1842,121060,유니포인트
1843,088340,유라클
1844,048430,유라테크
1845,206650,유바이오로직스
1846,089850,유비벨록스
1847,084440,유비온
1848,032620,유비케어
1849,264450,유비쿼스
1850,078070,유비쿼스홀딩스
1851,002920,유성기업
1852,024800,유성티엔에스
1853,000700,유수홀딩스
1854,054930,유신
1855,069330,유아이디
1856,049520,유아이엘
1857,435380,유안타제10호스팩
1858,444920,유안타제11호스팩
1859,446150,유안타제12호스팩
1860,449020,유안타제13호스팩
1861,450940,유안타제14호스팩
1862,473050,유안타제15호스팩
1863,474490,유안타제16호스팩
1864,430700,유안타제9호스팩
1865,003470,유안타증권
1866,003475,유안타증권우
1867,263770,유에스티
1868,337840,유엑스엔
1869,072130,유엔젤
1870,000220,유유제약
1871,000225,유유제약1우
1872,000227,유유제약2우B
1873,388720,유일로보틱스
1874,340930,유일에너테크
1875,023410,유진기업
1876,056080,유진로봇
1877,468760,유진스팩10호
1878,442130,유진스팩9호
1879,084370,유진테크
1880,240600,유진테크놀로지
1881,001200,유진투자증권
1882,221800,유투바이오
1883,179900,유티아이
1884,263050,유틸렉스
1885,000100,유한양행
1886,000105,유한양행우
1887,003460,유화증권
1888,003465,유화증권우
1889,191410,육일씨엔에쓰
1890,372170,윤성에프앤씨
1891,146060,율촌
1892,008730,율촌화학
1893,072770,율호
1894,008250,이건산업
1895,039020,이건홀딩스
1896,025820,이구산업
1897,067920,이글루
1898,044960,이글벳
1899,303530,이노뎁
1900,296640,이노룰스
1901,302430,이노메트리
1902,279060,이노벡스
1903,214320,이노션
1904,462350,이노스페이스
1905,274400,이노시뮬레이션
1906,056090,이노시스
1907,073490,이노와이어리스
1908,215790,이노인스트루먼트
1909,344860,이노진
1910,088390,이녹스
1911,272290,이녹스첨단소재
1912,053350,이니텍
1913,452400,이닉스
1914,264850,이랜시스
1915,054210,이랜텍
1916,009730,이렘
1917,164060,이루다
1918,065440,이루온
1919,088260,이리츠코크렙
1920,139480,이마트
1921,115610,이미지스
1922,478110,이베스트스팩6호
1923,131400,이브이첨단소재
1924,419700,이브이파킹서비스
1925,208850,이비테크
1926,351330,이삭엔지니어링
1927,080010,이상네트웍스
1928,379390,이성씨엔아이
1929,457190,이수스페셜티케미컬
1930,086890,이수앱지스
1931,007660,이수페타시스
1932,005950,이수화학
1933,015020,이스타코
1934,047560,이스트소프트
1935,900110,이스트아시아홀딩스
1936,239340,이스트에이드
1937,067010,이씨에스
1938,093230,이아이디
1939,341310,이앤에치
1940,418620,이에이트
1941,456070,이엔셀
1942,102710,이엔에프테크놀로지
1943,074610,이엔플러스
1944,041520,이엘씨
1945,063760,이엘피
1946,123570,이엠넷
1947,083470,이엠앤아이
1948,095190,이엠코리아
1949,091120,이엠텍
1950,232530,이엠티
1951,102460,이연제약
1952,039030,이오테크닉스
1953,294090,이오플로우
1954,088290,이원컴포텍
1955,084680,이월드
1956,353810,이지바이오
1957,350520,이지스레지던스리츠
1958,334890,이지스밸류리츠
1959,099750,이지케어텍
1960,377330,이지트로닉스
1961,035810,이지홀딩스
1962,160600,이큐셀
1963,092130,이크레더블
1964,096040,이트론
1965,134060,이퓨쳐
1966,001840,이화공영
1967,000760,이화산업
1968,024810,이화전기
1969,014990,인디에프
1970,041830,인바디
1971,352940,인바이오
1972,101140,인바이오젠
1973,216400,인바이츠바이오코아
1974,079950,인베니아
1975,389470,인벤티지랩
1976,277410,인산가
1977,060150,인선이엔티
1978,033230,인성정보
1979,450520,인스웨이브시스템즈
1980,006490,인스코비
1981,037330,인지디스플레
1982,100030,인지소프트
1983,023800,인지컨트롤스
1984,034590,인천도시가스
1985,211050,인카금융서비스
1986,083640,인콘
1987,064090,인크레더블버즈
1988,216050,인크로스
1989,049070,인탑스
1990,119610,인터로조
1991,017250,인터엠
1992,129260,인터지스
1993,051370,인터플렉스
1994,064290,인텍플러스
1995,189300,인텔리안테크
1996,150840,인트로메딕
1997,048530,인트론바이오
1998,023810,인팩
1999,115310,인포바인
2000,039290,인포뱅크
2001,071200,인피니트헬스케어
2002,101930,인화정공
2003,249420,일동제약
2004,000230,일동홀딩스
2005,013360,일성건설
2006,003120,일성아이에스
2007,333430,일승
2008,068330,일신바이오
2009,003200,일신방직
2010,007110,일신석재
2011,007570,일양약품
2012,007575,일양약품우
2013,178780,일월지엠엘
2014,008500,일정실업
2015,019540,일지테크
2016,081000,일진다이아
2017,020760,일진디스플
2018,103590,일진전기
2019,094820,일진파워
2020,271940,일진하이솔루스
2021,015860,일진홀딩스
2022,226320,잇츠한불
2023,950140,잉글우드랩
2024,049550,잉크테크
2025,389020,자람테크놀로지
2026,254120,자비스
2027,043910,자연과환경
2028,234920,자이글
2029,289220,자이언트스텝
2030,317400,자이에스앤디
2031,033240,자화전자
2032,174880,장원테크
2033,049630,재영솔루텍
2034,417840,저스템
2035,000950,전방
2036,079900,전진건설로봇
2037,110020,전진바이오팜
2038,208140,정다운
2039,040420,정상제이엘에스
2040,045510,정원엔시스
2041,217190,제너셈
2042,095700,제넥신
2043,072520,제넨바이오
2044,122310,제노레이
2045,361390,제노코
2046,066830,제노텍
2047,187420,제노포커스
2048,225220,제놀루션
2049,123330,제닉
2050,159580,제로투세븐
2051,147830,제룡산업
2052,033100,제룡전기
2053,079370,제우스
2054,054950,제이브이엠
2055,023440,제이스코홀딩스
2056,090470,제이스텍
2057,287410,제이시스메디칼
2058,137950,제이씨케미칼
2059,033320,제이씨현시스템
2060,417500,제이아이테크
2061,348950,제이알글로벌리츠
2062,204270,제이앤티씨
2063,194370,제이에스코퍼레이션
2064,026040,제이에스티나
2065,452160,제이엔비
2066,126880,제이엔케이글로벌
2067,322510,제이엘케이
2068,254160,제이엠멀티
2069,033050,제이엠아이
2070,094970,제이엠티
2071,418550,제이오
2072,025620,제이준코스메틱
2073,420570,제이투케이바이오
2074,089790,제이티
2075,030000,제일기획
2076,052670,제일바이오
2077,271980,제일약품
2078,412540,제일엠앤에스
2079,001560,제일연마
2080,199820,제일일렉트릭
2081,038010,제일테크노스
2082,002620,제일파마홀딩스
2083,276730,제주맥주
2084,080220,제주반도체
2085,006220,제주은행
2086,089590,제주항공
2087,216080,제테마
2088,229000,젠큐릭스
2089,082270,젬백스
2090,044060,조광ILI
2091,004910,조광페인트
2092,004700,조광피혁
2093,001550,조비
2094,462520,조선내화
2095,120030,조선선재
2096,034940,조아제약
2097,067000,조이시티
2098,018470,조일알미늄
2099,002600,조흥
2100,185750,종근당
2101,063160,종근당바이오
2102,001630,종근당홀딩스
2103,033340,좋은사람들
2104,036930,주성엔지니어링
2105,109070,주성코퍼레이션
2106,044380,주연테크
2107,072020,중앙백신
2108,000440,중앙에너비스
2109,051980,중앙첨단소재
2110,228760,지노믹트리
2111,314130,지놈앤컴퍼니
2112,013890,지누스
2113,389030,지니너스
2114,043610,지니뮤직
2115,263860,지니언스
2116,303030,지니틱스
2117,036180,지더블유바이텍
2118,208350,지란지교시큐리티
2119,289860,지슨
2120,144510,지씨셀
2121,358570,지아이이노베이션
2122,382480,지아이텍
2123,382800,지앤비에스 에코
2124,299480,지앤이헬스케어
2125,051160,지어소프트
2126,053050,지에스이
2127,388610,지에프씨생명과학
2128,119850,지엔씨에너지
2129,065060,지엔코
2130,204840,지엘팜텍
2131,013870,지엠비코리아
2132,071320,지역난방공사
2133,270520,지오릿에너지
2134,311320,지오엘리먼트
2135,388050,지투파워
2136,088790,진도
2137,018120,진로발효
2138,109820,진매트릭스
2139,086060,진바이오텍
2140,036890,진성티이씨
2141,363250,진시스템
2142,003780,진양산업
2143,007370,진양제약
2144,010640,진양폴리
2145,100250,진양홀딩스
2146,051630,진양화학
2147,272450,진에어
2148,285800,진영
2149,011000,진원생명과학
2150,250030,진코스텍
2151,002780,진흥기업
2152,002787,진흥기업2우B
2153,002785,진흥기업우B
2154,233990,질경이
2155,085660,차바이오텍
2156,261780,차백신연구소
2157,009310,참엔지니어링
2158,094850,참좋은여행
2159,004650,창해에탄올
2160,278280,천보
2161,000650,천일고속
2162,362320,청담글로벌
2163,012600,청호ICT
2164,066360,체리부로
2165,033250,체시스
2166,047820,초록뱀미디어
2167,094360,칩스앤미디어
2168,016920,카스
2169,284620,카이노스메드
2170,446600,카이바이오텍
2171,035720,카카오
2172,293490,카카오게임즈
2173,323410,카카오뱅크
2174,377300,카카오페이
2175,140430,카티스
2176,042000,카페24
2177,006380,카프로
2178,313760,캐리
2179,317530,캐리소프트
2180,071850,캐스텍코리아
2181,050110,캠시스
2182,452300,캡스톤파트너스
2183,451760,컨텍
2184,900310,컬러레이
2185,078340,컴투스
2186,063080,컴투스홀딩스
2187,307930,컴퍼니케이
2188,079190,케스피온
2189,263700,케어랩스
2190,214370,케어젠
2191,221980,케이디켐
2192,038530,케이바이오
2193,001620,케이비아이동국실업
2194,424140,케이비제21호스팩
2195,192250,케이사인
2196,431190,케이쓰리아이
2197,029460,케이씨
2198,115500,케이씨에스
2199,281820,케이씨텍
2200,089150,케이씨티
2201,025880,케이씨피드
2202,093320,케이아이엔엑스
2203,093640,케이알엠
2204,073010,케이에스피
2205,105330,케이엔더블유
2206,053080,케이엔솔
2207,199430,케이엔알시스템
2208,432470,케이엔에스
2209,272110,케이엔제이
2210,039420,케이엘넷
2211,083550,케이엠
2212,032500,케이엠더블유
2213,225430,케이엠제약
2214,102370,케이옥션
2215,068100,케이웨더
2216,381970,케이카
2217,145270,케이탑리츠
2218,036030,케이티알파
2219,064820,케이프
2220,256940,케이피에스
2221,024880,케이피에프
2222,042040,케이피엠테크
2223,054410,케이피티유
2224,258610,케일럼
2225,274090,켄코아에어로스페이스
2226,402420,켈스
2227,089010,켐트로닉스
2228,220260,켐트로스
2229,176590,코나솔
2230,052400,코나아이
2231,402030,코난테크놀로지
2232,391710,코닉오토메이션
2233,046070,코다코
2234,047770,코데즈컴바인
2235,080530,코디
2236,417310,코람코더원리츠
2237,357120,코람코라이프인프라리츠
2238,104540,코렌텍
2239,027050,코리아나
2240,007815,코리아써우
2241,007810,코리아써키트
2242,00781K,코리아써키트2우B
2243,190650,코리아에셋투자증권
2244,123410,코리아에프티
2245,003690,코리안리
2246,036690,코맥스
2247,049430,코메론
2248,183300,코미코
2249,041960,코미팜
2250,089890,코세스
2251,360350,코셈
2252,189350,코셋
2253,082660,코스나인
2254,192820,코스맥스
2255,044820,코스맥스비티아이
2256,222040,코스맥스엔비티
2257,241710,코스메카코리아
2258,005070,코스모신소재
2259,005420,코스모화학
2260,355150,코스텍시스
2261,169670,코스텍시스템
2262,071950,코아스
2263,166480,코아스템켐온
2264,045970,코아시아
2265,196450,코아시아씨엠
2266,384470,코어라인소프트
2267,029960,코엔텍
2268,002020,코오롱
2269,138490,코오롱ENP
2270,003070,코오롱글로벌
2271,003075,코오롱글로벌우
2272,450140,코오롱모빌리티그룹
2273,45014K,코오롱모빌리티그룹우
2274,102940,코오롱생명과학
2275,002025,코오롱우
2276,120110,코오롱인더
